1746577416404,2,obstacle,[0 car],[393.2500 206.5000 -10.4531]
1746577416404,2,obstacle,[1 car],[402.7500 193.3750 -14.3281]
1746577416944,3,obstacle,[1 car],[402.7500 193.5000 -14.3359]
1746577416944,3,obstacle,[2 car],[425.2500 166.5000 -22.3906]
1746577417268,4,obstacle,[2 car],[425.2500 167.1250 -22.2188]
1746577417268,4,obstacle,[3 car],[405.2500 233.2500 -2.7227]
1746577417763,5,obstacle,[3 car],[405.2500 233.2500 -2.7227]
1746577417763,5,obstacle,[6 person],[380.2500 218.2500 -6.6211]
1746577417763,5,obstacle,[4 car],[407.2500 236.3750 -1.9004]
1746577417763,5,obstacle,[5 car],[381.0000 228.6250 -3.9453]
1746577418150,6,obstacle,[6 person],[380.5000 218.7500 -6.4805]
1746577418150,6,obstacle,[4 car],[407.5000 236.0000 -2.0020]
1746577418150,6,obstacle,[5 car],[381.7500 229.7500 -3.6152]
1746577418150,6,obstacle,[7 person],[407.0000 235.6250 -1.9844]
1746577418150,6,obstacle,[8 car],[379.2500 219.1250 -6.7109]
1746577418150,6,obstacle,[9 car],[377.5000 220.6250 -6.4219]
1746577418150,6,obstacle,[10 car],[377.7500 220.5000 -6.2227]
1746577418514,7,obstacle,[7 person],[407.5000 235.2500 -2.1094]
1746577418514,7,obstacle,[8 car],[379.5000 219.2500 -6.6602]
1746577418514,7,obstacle,[9 car],[377.5000 220.5000 -6.4258]
1746577418514,7,obstacle,[10 car],[377.7500 220.5000 -6.2227]
1746577418514,7,obstacle,[11 car],[383.2500 218.1250 -6.9648]
1746577418514,7,obstacle,[12 person],[386.5000 207.3750 -9.6562]
1746577418896,8,obstacle,[11 car],[383.0000 218.1250 -6.9648]
1746577418896,8,obstacle,[12 person],[385.7500 203.8750 -10.6719]
1746577418896,8,obstacle,[13 car],[386.5000 217.1250 -7.2734]
1746577418896,8,obstacle,[14 person],[387.5000 176.1250 -18.4062]
1746577418896,8,obstacle,[15 motorcycle],[383.0000 218.2500 -7.4062]
1746577419299,9,obstacle,[13 car],[370.7500 164.6250 -22.6406]
1746577419299,9,obstacle,[14 person],[386.2500 165.6250 -21.3594]
1746577419299,9,obstacle,[15 motorcycle],[386.2500 225.5000 -5.1719]
1746577419299,9,obstacle,[16 person],[394.7500 169.7500 -20.9688]
1746577419299,9,obstacle,[17 car],[386.2500 200.1250 -12.5859]
1746577419299,9,obstacle,[18 motorcycle],[386.2500 220.6250 -7.0586]
1746577419776,10,obstacle,[16 person],[395.2500 206.6250 -10.2578]
1746577419776,10,obstacle,[17 car],[386.2500 200.1250 -12.5859]
1746577419776,10,obstacle,[18 motorcycle],[388.0000 225.0000 -5.6484]
1746577419776,10,obstacle,[19 car],[391.7500 214.2500 -8.4531]
1746577419776,10,obstacle,[20 motorcycle],[389.0000 224.8750 -5.8594]
1746577419776,10,obstacle,[21 person],[400.7500 171.7500 -20.3281]
1746577420239,11,obstacle,[19 car],[386.7500 176.5000 -19.9062]
1746577420239,11,obstacle,[20 motorcycle],[389.0000 225.0000 -6.4258]
1746577420239,11,obstacle,[21 person],[400.7500 171.7500 -20.3281]
1746577420239,11,obstacle,[22 car],[393.0000 206.7500 -10.5781]
1746577420240,11,obstacle,[23 person],[402.7500 193.3750 -13.9766]
1746577420662,12,obstacle,[20 motorcycle],[390.5000 230.3750 -4.8672]
1746577420662,12,obstacle,[22 car],[393.0000 206.7500 -10.5938]
1746577420662,12,obstacle,[23 person],[404.0000 184.2500 -16.6094]
1746577420662,12,obstacle,[25 car],[394.5000 206.6250 -10.4844]
1746577420662,12,obstacle,[26 person],[402.5000 209.5000 -9.1406]
1746577420662,12,obstacle,[27 bicycle],[389.7500 231.6250 -4.4141]
1746577420662,12,obstacle,[28 motorcycle],[389.7500 231.6250 -4.4492]
1746577421014,13,obstacle,[25 car],[394.5000 206.6250 -10.4844]
1746577421014,13,obstacle,[26 person],[402.5000 209.5000 -9.1406]
1746577421014,13,obstacle,[27 bicycle],[389.7500 231.6250 -4.3789]
1746577421014,13,obstacle,[28 motorcycle],[389.7500 231.6250 -4.4141]
1746577421014,13,obstacle,[29 car],[394.7500 169.8750 -21.4531]
1746577421014,13,obstacle,[30 person],[413.5000 162.6250 -22.5781]
1746577421014,13,obstacle,[31 bicycle],[390.5000 239.6250 -2.3711]
1746577421408,14,obstacle,[29 car],[395.2500 206.6250 -10.5391]
